year,price
0.0810908029140282,23.79051506984637
9.483269532008242,10.78459824589424
9.901805115466209,10.003781799407168
1.9304377363209744,21.879849099275443
1.6186012736586814,21.8518055424532
8.41152734584373,11.807060757385958
0.1910391228725094,24.489868186975094
0.5050723343116097,24.12521816889713
2.17161881815519,21.06525099975156
9.13083126474868,10.646496231097682
1.0310993279235712,22.323899532190737
8.220584739292354,11.840983098620027
10.777743675327145,12.167011871079705
8.938573587591353,11.033908904745864
10.616219009965938,9.697416406017096
8.102171244629108,12.042181212461404
12.124318924349524,10.759308079664349
8.220084832324735,12.005212522363928
14.106020483849406,7.284558857131164
8.642866702209183,11.52392245787144
12.19760114098746,10.993098389408676
10.687002654863536,9.157106012741105
12.20979594833552,10.44923746683019
11.997133595391103,10.88383529165186
2.1579399068573157,21.083427930634045
12.084488143690695,10.639674586447708
12.01965409016672,10.34480693553463
8.985717395937456,11.011721323518074
10.439117163702818,9.330784578525805
10.203248102720314,10.104031839363335
9.821045728730953,10.6110484087253
10.04391102093764,10.027517160420889
8.723925983288156,11.871057733359024
1.0929622082012829,22.02343257612017
0.972729622344441,22.844757481660547
10.786381328569137,8.41733563978914
0.3858542433536787,23.750296441016204
0.7890502685589782,23.05581151807151
1.0642370704226938,22.34466205246449
1.5335068437092678,22.1448239292932
9.321670013194394,10.643480650521
0.7638511648782895,23.651671955216177
12.643321164268873,9.798322781032216
9.207970154896664,10.880582167092587
1.384154523566675,22.31975802125715
12.525236831314526,9.789917399599158
9.472110859716334,9.899452889476091
13.564990180934334,8.858559536347553
0.9880308898099636,22.692419166655394
11.955861680857488,11.198484746078282
8.423257918448797,12.372124601615187
13.085569547297723,10.001753993676962
12.405238098865295,9.60598575281116
12.270375225471252,10.048058822489924
1.9636503481497536,21.620854402662825
13.328717122398576,9.477246170907655
11.562019787254858,10.948174214227803
12.089486508451436,10.900767946879313
12.34039826311704,10.270642249009228
2.2921944975416517,20.6749505332662
1.571325607075928,20.97275033401346
10.616451867178704,9.852480820701691
2.4607820067635484,20.791705963959693
11.80472326573308,10.474354472838884
12.145352435436216,11.140257805162554
12.131298144096416,10.505485990556195
1.6528861437452518,22.23894751007892
12.930734381388914,9.493397178792565
11.8523951391005,10.84098996432773
8.770451757633857,11.85378273820044
1.288668703489435,22.566182656387653
12.964194770530304,9.520916573002417
11.938823316342528,10.848585991863382
9.62377033291977,11.04012031657043
13.153664093748846,8.704862745739206
2.419513697162421,19.737851297791494
12.545706926337662,9.587780028781422
3.044561789988402,20.05947567856533
0.5384801992468384,23.862994280833725
1.9894244816838496,21.276733006361354
8.422272778645626,12.37556406767602
0.6321402143147479,22.898643660922893
1.1526180538241435,22.85193774935405
1.7184632742924617,21.59826541093439
12.086738690942823,10.72921830362895
12.480582231024233,10.377483118723548
12.624730367910477,9.90419893825085
0.5951581219211954,23.259266996722783
9.314787130037365,11.25218440772149
0.7693767255305639,23.19160928174966
9.530010999417518,10.679167774322698
12.586978939277856,9.268642731116826
12.365525125640492,10.522203912448738
1.506533345597239,22.440541838924865
0.9934732147748636,22.743991646465552
11.284474898913512,11.425766109259166
11.897932963950282,10.996320285928306
11.569197040048918,11.420743523293655
8.786518394466567,12.263755114210069
11.729928889338726,11.335598615724852
0.3810535091047908,23.17393389363988
12.307363008860497,9.982571075078292
12.551279652655982,9.678065501924216
9.132585874741675,11.107276967408628
9.155614786308096,10.75250434943422
0.1901148539181498,23.843307881538845
8.88129001120226,11.448275789563525
2.357510242732382,20.59668066434807
1.3505856018826492,22.23723845069187
9.890042008883054,10.38293513676733
12.54129267337135,9.816530527613844
0.7615992401678264,22.279703191673818
1.619920730973652,21.61487768916051
12.85633656356222,9.29981371017777
9.253714369387998,10.853011415691356
1.005585029215391,22.315796854117263
0.461337274781882,24.101933704671502
10.701537882790914,12.139553463763686
10.63644134361385,9.678921068643284
0.8809015426181226,23.372706157008764
1.3718749880224506,22.298331094288503
9.140453002739008,10.45904990010063
12.65518831255993,9.57051904186467
1.805821367060214,21.94355869623304
13.456521269910311,9.55196139233125
13.53752404660353,8.328799726339795
0.0232923370928386,24.35892934637026
11.419956530251463,11.955645277728893
8.974992655014534,11.38873236483388
1.9588941414127576,21.02427958302624
7.8841703306388915,12.743135853855955
